Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,MomentumStrategy,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,ATR,len,atr,SMA,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
25,spx-1950-2018,25,2011-02-07 23:59:59.999989,1311.85,1322.85,1311.85,1319.05,3902270000.0,0.0,MomentumStrategy,25,734175.9999999999,MACD,25,,,CrossOver,25,,CrossDown,25,,ATR,25,11.677946127722368,SMA,25,,Broker,25,100000.0,100000.0,BuySell,25,,,Trades,25,,
26,spx-1950-2018,26,2011-02-08 23:59:59.999989,1318.76,1324.87,1316.03,1324.57,3881530000.0,0.0,MomentumStrategy,26,734176.9999999999,MACD,26,14.254465113195465,,CrossOver,26,,CrossDown,26,,ATR,26,11.475235690027908,SMA,26,,Broker,26,100000.0,100000.0,BuySell,26,,,Trades,26,,
27,spx-1950-2018,27,2011-02-09 23:59:59.999989,1322.48,1324.54,1314.89,1320.88,3922240000.0,0.0,MomentumStrategy,27,734177.9999999999,MACD,27,14.569075126462167,,CrossOver,27,,CrossDown,27,,ATR,27,11.347004569311618,SMA,27,,Broker,27,100000.0,100000.0,BuySell,27,,,Trades,27,,
28,spx-1950-2018,28,2011-02-10 23:59:59.999989,1318.13,1322.78,1311.74,1321.87,4184610000.0,0.0,MomentumStrategy,28,734178.9999999999,MACD,28,14.728509465899833,,CrossOver,28,,CrossDown,28,,ATR,28,11.325075671503644,SMA,28,,Broker,28,100000.0,100000.0,BuySell,28,,,Trades,28,,
29,spx-1950-2018,29,2011-02-11 23:59:59.999989,1318.66,1330.79,1316.08,1329.15,4219300000.0,0.0,MomentumStrategy,29,734179.9999999999,MACD,29,15.26631688892462,,CrossOver,29,,CrossDown,29,,ATR,29,11.566855980681959,SMA,29,,Broker,29,100000.0,100000.0,BuySell,29,,,Trades,29,,
30,spx-1950-2018,30,2011-02-14 23:59:59.999989,1328.73,1332.96,1326.9,1332.32,3567040000.0,0.0,MomentumStrategy,30,734182.9999999999,MACD,30,15.76657835267406,,CrossOver,30,,CrossDown,30,,ATR,30,11.17350912491896,SMA,30,1294.3266666666668,Broker,30,100000.0,100000.0,BuySell,30,,,Trades,30,,
31,spx-1950-2018,31,2011-02-15 23:59:59.999989,1330.43,1330.43,1324.61,1328.01,3926860000.0,0.0,MomentumStrategy,31,734183.9999999999,MACD,31,15.635027324527073,,CrossOver,31,,CrossDown,31,,ATR,31,10.92611561599618,SMA,31,1296.198,Broker,31,100000.0,100000.0,BuySell,31,,,Trades,31,,
32,spx-1950-2018,32,2011-02-16 23:59:59.999989,1329.51,1337.61,1329.51,1336.32,1966450000.0,0.0,MomentumStrategy,32,734184.9999999999,MACD,32,16.016689313021516,,CrossOver,32,,CrossDown,32,,ATR,32,10.831393071996446,SMA,32,1298.4019999999998,Broker,32,100000.0,100000.0,BuySell,32,,,Trades,32,,
33,spx-1950-2018,33,2011-02-17 23:59:59.999989,1334.37,1341.5,1331.0,1340.43,1966450000.0,0.0,MomentumStrategy,33,734185.9999999999,MACD,33,16.461049112405817,,CrossOver,33,,CrossDown,33,,ATR,33,10.807722138282415,SMA,33,1300.531,Broker,33,100000.0,100000.0,BuySell,33,,,Trades,33,,
34,spx-1950-2018,34,2011-02-18 23:59:59.999989,1340.38,1344.07,1338.12,1343.01,1162310000.0,0.0,MomentumStrategy,34,734186.9999999999,MACD,34,16.82741591691024,15.50279184600231,CrossOver,34,,CrossDown,34,,ATR,34,10.46074198554796,SMA,34,1302.8363333333332,Broker,34,100000.0,100000.0,BuySell,34,,,Trades,34,,
35,spx-1950-2018,35,2011-02-22 23:59:59.999989,1338.91,1338.91,1312.33,1315.44,1322780000.0,0.0,MomentumStrategy,35,734190.9999999999,MACD,35,14.723373773238109,15.34690823144947,CrossOver,35,-1.0,CrossDown,35,1.0,ATR,35,11.904974700865967,SMA,35,1304.301,Broker,35,100000.0,100000.0,BuySell,35,,,Trades,35,,
36,spx-1950-2018,36,2011-02-23 23:59:59.999989,1315.44,1317.91,1299.55,1307.4,1330340000.0,0.0,MomentumStrategy,36,734191.9999999999,MACD,36,12.265752449583488,14.730677075076276,CrossOver,36,0.0,CrossDown,36,0.0,ATR,36,12.366047936518408,SMA,36,1305.556,Broker,36,100000.0,100000.0,BuySell,36,,,Trades,36,,
37,spx-1950-2018,37,2011-02-24 23:59:59.999989,1307.09,1310.91,1294.26,1306.1,1222900000.0,0.0,MomentumStrategy,37,734192.9999999999,MACD,37,10.096781299146414,13.803897919890305,CrossOver,37,0.0,CrossDown,37,0.0,ATR,37,12.672044512481385,SMA,37,1306.6100000000001,Broker,37,100000.0,100000.0,BuySell,37,,,Trades,37,,
38,spx-1950-2018,38,2011-02-25 23:59:59.999989,1307.34,1320.61,1307.34,1319.88,3836030000.0,0.0,MomentumStrategy,38,734193.9999999999,MACD,38,9.38164115223276,12.919446566358797,CrossOver,38,0.0,CrossDown,38,0.0,ATR,38,12.803327047304144,SMA,38,1307.7406666666668,Broker,38,100000.0,100000.0,BuySell,38,,,Trades,38,,
39,spx-1950-2018,39,2011-02-28 23:59:59.999989,1321.61,1329.38,1320.55,1327.22,1252850000.0,0.0,MomentumStrategy,39,734196.9999999999,MACD,39,9.29995994137721,12.195549241362482,CrossOver,39,0.0,CrossDown,39,0.0,ATR,39,12.56737511535385,SMA,39,1309.1893333333333,Broker,39,100000.0,100000.0,BuySell,39,,,Trades,39,,
40,spx-1950-2018,40,2011-03-01 23:59:59.999989,1328.64,1332.09,1306.14,1306.33,1180420000.0,0.0,MomentumStrategy,40,734197.9999999999,MACD,40,7.463543494793839,11.249148092048754,CrossOver,40,0.0,CrossDown,40,0.0,ATR,40,13.523276892828562,SMA,40,1309.6256666666666,Broker,40,100000.0,100000.0,BuySell,40,,,Trades,40,,
41,spx-1950-2018,41,2011-03-02 23:59:59.999989,1305.47,1314.19,1302.58,1308.44,1025000000.0,0.0,MomentumStrategy,41,734198.9999999999,MACD,41,6.108020142117084,10.220922502062422,CrossOver,41,0.0,CrossDown,41,0.0,ATR,41,13.386614257626531,SMA,41,1310.073,Broker,41,100000.0,100000.0,BuySell,41,,,Trades,41,,
42,spx-1950-2018,42,2011-03-03 23:59:59.999989,1312.37,1332.28,1312.37,1330.97,4340470000.0,0.0,MomentumStrategy,42,734199.9999999999,MACD,42,6.773658311476993,9.531469663945336,CrossOver,42,0.0,CrossDown,42,0.0,ATR,42,14.13328466779606,SMA,42,1311.7079999999999,Broker,42,100000.0,100000.0,BuySell,42,,,Trades,42,,
43,spx-1950-2018,43,2011-03-04 23:59:59.999989,1330.73,1331.08,1312.59,1321.15,4223740000.0,0.0,MomentumStrategy,43,734200.9999999999,MACD,43,6.43461518705567,8.912098768567402,CrossOver,43,0.0,CrossDown,43,0.0,ATR,43,14.444478620096342,SMA,43,1313.071,Broker,43,100000.0,100000.0,BuySell,43,,,Trades,43,,
44,spx-1950-2018,44,2011-03-07 23:59:59.999989,1322.72,1327.68,1303.99,1310.13,3964730000.0,0.0,MomentumStrategy,44,734203.9999999999,MACD,44,5.216565842428736,8.17299218333967,CrossOver,44,0.0,CrossDown,44,0.0,ATR,44,15.104873004375179,SMA,44,1313.9636666666668,Broker,44,100000.0,100000.0,BuySell,44,,,Trades,44,,
45,spx-1950-2018,45,2011-03-08 23:59:59.999989,1311.05,1325.74,1306.86,1321.82,4531420000.0,0.0,MomentumStrategy,45,734204.9999999999,MACD,45,5.135341246582129,7.565461995988162,CrossOver,45,0.0,CrossDown,45,0.0,ATR,45,15.374524932634102,SMA,45,1314.9963333333333,Broker,45,100000.0,100000.0,BuySell,45,,,Trades,45,,
46,spx-1950-2018,46,2011-03-09 23:59:59.999989,1319.92,1323.21,1312.27,1320.02,3709520000.0,0.0,MomentumStrategy,46,734205.9999999999,MACD,46,4.869591591755352,7.026287915141601,CrossOver,46,0.0,CrossDown,46,0.0,ATR,46,15.057773151731672,SMA,46,1315.9576666666667,Broker,46,100000.0,100000.0,BuySell,46,,,Trades,46,,
47,spx-1950-2018,47,2011-03-10 23:59:59.999989,1315.72,1315.72,1294.21,1295.11,4723020000.0,0.0,MomentumStrategy,47,734206.9999999999,MACD,47,2.6187667443355167,6.144783680980384,CrossOver,47,0.0,CrossDown,47,0.0,ATR,47,15.825789355179406,SMA,47,1315.907,Broker,47,100000.0,100000.0,BuySell,47,,,Trades,47,,
48,spx-1950-2018,48,2011-03-11 23:59:59.999989,1293.43,1308.35,1291.99,1304.28,3740400000.0,0.0,MomentumStrategy,48,734207.9999999999,MACD,48,1.5569664593845118,5.22722023666121,CrossOver,48,0.0,CrossDown,48,0.0,ATR,48,15.863947258380872,SMA,48,1316.0649999999998,Broker,48,100000.0,100000.0,BuySell,48,,,Trades,48,,
49,spx-1950-2018,49,2011-03-14 23:59:59.999989,1301.19,1301.19,1286.37,1296.39,4050370000.0,0.0,MomentumStrategy,49,734210.9999999999,MACD,49,0.07792673232188463,4.197361535793345,CrossOver,49,0.0,CrossDown,49,0.0,ATR,49,16.010093882782243,SMA,49,1316.7333333333333,Broker,49,100000.0,100000.0,BuySell,49,,,Trades,49,,
50,spx-1950-2018,50,2011-03-15 23:59:59.999989,1288.46,1288.46,1261.12,1281.87,5201400000.0,0.0,MomentumStrategy,50,734211.9999999999,MACD,50,-2.240043728850651,2.9098804828645455,CrossOver,50,0.0,CrossDown,50,0.0,ATR,50,17.38580146258353,SMA,50,1316.5916666666667,Broker,50,100000.0,100000.0,BuySell,50,,,Trades,50,,
51,spx-1950-2018,51,2011-03-16 23:59:59.999989,1279.46,1280.91,1249.05,1256.88,5833000000.0,0.0,MomentumStrategy,51,734212.9999999999,MACD,51,-6.024094161634366,1.1230855539647633,CrossOver,51,0.0,CrossDown,51,0.0,ATR,51,18.48824421525613,SMA,51,1314.9013333333335,Broker,51,100000.0,100000.0,BuySell,51,,,Trades,51,,
52,spx-1950-2018,52,2011-03-17 23:59:59.999989,1261.61,1278.88,1261.61,1273.72,4134950000.0,0.0,MomentumStrategy,52,734213.9999999999,MACD,52,-7.576793570093059,-0.6168902708468014,CrossOver,52,0.0,CrossDown,52,0.0,ATR,52,18.73908391416641,SMA,52,1313.891,Broker,52,100000.0,100000.0,BuySell,52,,,Trades,52,,
53,spx-1950-2018,53,2011-03-18 23:59:59.999989,1276.71,1288.88,1276.18,1279.21,4685500000.0,0.0,MomentumStrategy,53,734214.9999999999,MACD,53,-8.269002011818657,-2.1473126190411724,CrossOver,53,0.0,CrossDown,53,0.0,ATR,53,18.48343506315453,SMA,53,1312.9613333333332,Broker,53,100000.0,100000.0,BuySell,53,,,Trades,53,,
54,spx-1950-2018,54,2011-03-21 23:59:59.999989,1281.65,1300.58,1281.65,1298.38,4223730000.0,0.0,MomentumStrategy,54,734217.9999999999,MACD,54,-7.187866152637071,-3.1554233257603523,CrossOver,54,0.0,CrossDown,54,0.0,ATR,54,18.6896182729292,SMA,54,1312.5449999999998,Broker,54,100000.0,100000.0,BuySell,54,,,Trades,54,,
55,spx-1950-2018,55,2011-03-22 23:59:59.999989,1298.29,1299.35,1292.7,1293.77,3576550000.0,0.0,MomentumStrategy,55,734218.9999999999,MACD,55,-6.626658671481891,-3.8496703949046607,CrossOver,55,0.0,CrossDown,55,0.0,ATR,55,17.829645539148533,SMA,55,1311.7023333333334,Broker,55,100000.0,100000.0,BuySell,55,,,Trades,55,,
56,spx-1950-2018,56,2011-03-23 23:59:59.999989,1292.19,1300.51,1284.05,1297.54,3842350000.0,0.0,MomentumStrategy,56,734219.9999999999,MACD,56,-5.8107079820131275,-4.241877912326354,CrossOver,56,0.0,CrossDown,56,0.0,ATR,56,17.731813714923643,SMA,56,1310.8013333333333,Broker,56,100000.0,100000.0,BuySell,56,,,Trades,56,,
57,spx-1950-2018,57,2011-03-24 23:59:59.999989,1300.61,1311.34,1297.74,1309.66,4223740000.0,0.0,MomentumStrategy,57,734220.9999999999,MACD,57,-4.1383738750841985,-4.221177104877923,CrossOver,57,1.0,CrossDown,57,0.0,ATR,57,17.450969878143383,SMA,57,1310.4273333333333,Broker,57,100000.0,100000.0,BuySell,57,,,Trades,57,,
58,spx-1950-2018,58,2011-03-25 23:59:59.999989,1311.8,1319.18,1310.15,1313.8,4223740000.0,0.0,MomentumStrategy,58,734221.9999999999,MACD,58,-2.450723234326915,-3.8670863307677217,CrossOver,58,0.0,CrossDown,58,0.0,ATR,58,16.88447202970457,SMA,58,1310.1583333333333,Broker,58,89983.65988119054,100015.27113907426,BuySell,58,1311.8,,Trades,58,,
59,spx-1950-2018,59,2011-03-28 23:59:59.999989,1315.45,1319.74,1310.19,1310.19,3215170000.0,0.0,MomentumStrategy,59,734224.9999999999,MACD,59,-1.3885385643966401,-3.3713767774935053,CrossOver,59,0.0,CrossDown,59,0.0,ATR,59,16.360581170439954,SMA,59,1309.5263333333335,Broker,59,89983.65988119054,99987.70673304523,BuySell,59,,,Trades,59,,
60,spx-1950-2018,60,2011-03-29 23:59:59.999989,1309.37,1319.45,1305.26,1319.44,3482580000.0,0.0,MomentumStrategy,60,734225.9999999999,MACD,60,0.19737294126821325,-2.657626833741162,CrossOver,60,0.0,CrossDown,60,0.0,ATR,60,16.205539658265675,SMA,60,1309.0970000000002,Broker,60,89983.65988119054,100058.33575126369,BuySell,60,,,Trades,60,,
61,spx-1950-2018,61,2011-03-30 23:59:59.999989,1321.89,1331.74,1321.89,1328.26,3809570000.0,0.0,MomentumStrategy,61,734226.9999999999,MACD,61,2.1412366799943356,-1.6978541309940622,CrossOver,61,0.0,CrossDown,61,0.0,ATR,61,15.926572539818123,SMA,61,1309.1053333333334,Broker,61,89983.65988119054,100125.68147458119,BuySell,61,,,Trades,61,,
62,spx-1950-2018,62,2011-03-31 23:59:59.999989,1327.44,1329.77,1325.03,1325.83,3566270000.0,0.0,MomentumStrategy,62,734227.9999999999,MACD,62,3.4459591342097156,-0.6690914779533067,CrossOver,62,0.0,CrossDown,62,0.0,ATR,62,15.127531644116829,SMA,62,1308.7556666666667,Broker,62,89983.65988119054,100107.12704060596,BuySell,62,,,Trades,62,,
63,spx-1950-2018,63,2011-04-01 23:59:59.999989,1329.48,1337.85,1328.89,1332.41,4223740000.0,0.0,MomentumStrategy,63,734228.9999999999,MACD,63,4.953807676581391,0.4554883529536329,CrossOver,63,0.0,CrossDown,63,0.0,ATR,63,14.905565098108482,SMA,63,1308.4883333333335,Broker,63,89983.65988119054,100157.3690881603,BuySell,63,,,Trades,63,,
64,spx-1950-2018,64,2011-04-04 23:59:59.999989,1333.56,1336.74,1329.1,1332.87,4223740000.0,0.0,MomentumStrategy,64,734231.9999999999,MACD,64,6.115412002637868,1.58747308289048,CrossOver,64,0.0,CrossDown,64,0.0,ATR,64,14.386596162529314,SMA,64,1308.1503333333335,Broker,64,89983.65988119054,100160.88145014737,BuySell,64,,,Trades,64,,
65,spx-1950-2018,65,2011-04-05 23:59:59.999989,1332.03,1338.21,1330.03,1332.63,3852280000.0,0.0,MomentumStrategy,65,734232.9999999999,MACD,65,6.936664258065093,2.657311317925403,CrossOver,65,0.0,CrossDown,65,0.0,ATR,65,13.943267865205796,SMA,65,1308.7233333333331,Broker,65,89983.65988119054,100159.04891345846,BuySell,65,,,Trades,65,,
66,spx-1950-2018,66,2011-04-06 23:59:59.999989,1335.94,1339.38,1331.09,1335.54,4223740000.0,0.0,MomentumStrategy,66,734233.9999999999,MACD,66,7.733181959518788,3.6724854462440804,CrossOver,66,0.0,CrossDown,66,0.0,ATR,66,13.53946301769111,SMA,66,1309.6613333333335,Broker,66,89983.65988119054,100181.26842081151,BuySell,66,,,Trades,66,,
67,spx-1950-2018,67,2011-04-07 23:59:59.999989,1334.82,1338.8,1326.56,1333.51,4005600000.0,0.0,MomentumStrategy,67,734234.9999999999,MACD,67,8.107169538042172,4.559422264603699,CrossOver,67,0.0,CrossDown,67,0.0,ATR,67,13.446644230713176,SMA,67,1310.575,Broker,67,89983.65988119054,100165.76821465114,BuySell,67,,,Trades,67,,
68,spx-1950-2018,68,2011-04-08 23:59:59.999989,1336.16,1339.46,1322.94,1328.17,3582810000.0,0.0,MomentumStrategy,68,734235.9999999999,MACD,68,7.881807446708308,5.223899301024621,CrossOver,68,0.0,CrossDown,68,0.0,ATR,68,13.666169642805091,SMA,68,1310.8513333333333,Broker,68,89983.65988119054,100124.99427332285,BuySell,68,,,Trades,68,,
69,spx-1950-2018,69,2011-04-11 23:59:59.999989,1329.01,1333.77,1321.06,1324.46,3478970000.0,0.0,MomentumStrategy,69,734238.9999999999,MACD,69,7.319466122196218,5.64301266525894,CrossOver,69,0.0,CrossDown,69,0.0,ATR,69,13.597871811176159,SMA,69,1310.7593333333332,Broker,69,89983.65988119054,100096.6663103401,BuySell,69,,,Trades,69,,
70,spx-1950-2018,70,2011-04-12 23:59:59.999989,1321.96,1321.96,1309.51,1314.16,4275490000.0,0.0,MomentumStrategy,70,734239.9999999999,MACD,70,5.973820171399893,5.709174166487132,CrossOver,70,0.0,CrossDown,70,0.0,ATR,70,13.694452396092151,SMA,70,1311.0203333333334,Broker,70,89983.65988119054,100018.01994410764,BuySell,70,,,Trades,70,,
71,spx-1950-2018,71,2011-04-13 23:59:59.999989,1314.03,1321.35,1309.19,1314.41,3850860000.0,0.0,MomentumStrategy,71,734240.9999999999,MACD,71,4.871404453010655,5.541620223791837,CrossOver,71,-1.0,CrossDown,71,1.0,ATR,71,13.584848653514129,SMA,71,1311.2193333333335,Broker,71,100017.0273200678,100017.0273200678,BuySell,71,,1314.03,Trades,71,17.027320067803995,
72,spx-1950-2018,72,2011-04-14 23:59:59.999989,1311.13,1316.79,1302.42,1314.52,3872630000.0,0.0,MomentumStrategy,72,734241.9999999999,MACD,72,3.960948782443211,5.225485935522111,CrossOver,72,0.0,CrossDown,72,0.0,ATR,72,13.640930892548827,SMA,72,1310.6709999999998,Broker,72,109992.07315812442,99991.23628074217,BuySell,72,,1311.13,Trades,72,,
73,spx-1950-2018,73,2011-04-15 23:59:59.999989,1314.54,1322.88,1313.68,1319.68,4223740000.0,0.0,MomentumStrategy,73,734242.9999999999,MACD,73,3.614113726785945,4.9032114937748785,CrossOver,73,0.0,CrossDown,73,0.0,ATR,73,13.323721543081056,SMA,73,1310.622,Broker,73,109992.07315812442,99951.97912353856,BuySell,73,,,Trades,73,,
74,spx-1950-2018,74,2011-04-18 23:59:59.999989,1313.35,1313.35,1294.7,1305.14,4223740000.0,0.0,MomentumStrategy,74,734245.9999999999,MACD,74,2.14130433871469,4.350830062762841,CrossOver,74,0.0,CrossDown,74,0.0,ATR,74,14.156312861432411,SMA,74,1310.4556666666665,Broker,74,109992.07315812442,100062.59909751928,BuySell,74,,,Trades,74,,
75,spx-1950-2018,75,2011-04-19 23:59:59.999989,1305.99,1312.7,1303.97,1312.62,3886300000.0,0.0,MomentumStrategy,75,734246.9999999999,MACD,75,1.5596866775338185,3.792601385717037,CrossOver,75,0.0,CrossDown,75,0.0,ATR,75,13.768719085615812,SMA,75,1310.1490000000001,Broker,75,109992.07315812442,100005.69143552645,BuySell,75,,,Trades,75,,
76,spx-1950-2018,76,2011-04-20 23:59:59.999989,1319.12,1332.66,1319.12,1330.36,4236280000.0,0.0,MomentumStrategy,76,734247.9999999999,MACD,76,2.5013858127624644,3.5343582711261226,CrossOver,76,0.0,CrossDown,76,0.0,ATR,76,14.216667722357554,SMA,76,1310.4936666666665,Broker,76,109992.07315812442,99870.72593769853,BuySell,76,,,Trades,76,,
77,spx-1950-2018,77,2011-04-21 23:59:59.999989,1333.23,1337.49,1332.83,1337.38,3587240000.0,0.0,MomentumStrategy,77,734248.9999999999,MACD,77,3.770678459306282,3.581622308762155,CrossOver,77,1.0,CrossDown,77,0.0,ATR,77,13.710477170760594,SMA,77,1311.9026666666666,Broker,77,99848.89104599807,99848.89104599807,BuySell,77,1333.23,,Trades,77,,-168.136274069734
