Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,MeanReversionStrategy,len,datetime,SimpleMovingAverage,len,sma,StdDev,len,stddev,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
11,spx-1950-2018,11,2009-01-16 23:59:59.999989,844.45,858.13,830.66,850.12,6786040000.0,0.0,MeanReversionStrategy,11,733423.9999999999,SimpleMovingAverage,11,,StdDev,11,,Broker,11,100000.0,100000.0,BuySell,11,,,Trades,11,,
12,spx-1950-2018,12,2009-01-20 23:59:59.999989,849.64,849.64,804.47,805.22,6375230000.0,0.0,MeanReversionStrategy,12,733427.9999999999,SimpleMovingAverage,12,,StdDev,12,,Broker,12,100000.0,100000.0,BuySell,12,,,Trades,12,,
13,spx-1950-2018,13,2009-01-21 23:59:59.999989,806.77,841.72,804.3,840.24,6467830000.0,0.0,MeanReversionStrategy,13,733428.9999999999,SimpleMovingAverage,13,,StdDev,13,,Broker,13,100000.0,100000.0,BuySell,13,,,Trades,13,,
14,spx-1950-2018,14,2009-01-22 23:59:59.999989,839.74,839.74,811.29,827.5,5843830000.0,0.0,MeanReversionStrategy,14,733429.9999999999,SimpleMovingAverage,14,,StdDev,14,,Broker,14,100000.0,100000.0,BuySell,14,,,Trades,14,,
15,spx-1950-2018,15,2009-01-23 23:59:59.999989,822.16,838.61,806.07,831.95,5832160000.0,0.0,MeanReversionStrategy,15,733430.9999999999,SimpleMovingAverage,15,872.2746666666667,StdDev,15,40.610290463816014,Broker,15,100000.0,100000.0,BuySell,15,,,Trades,15,,
16,spx-1950-2018,16,2009-01-26 23:59:59.999989,832.5,852.53,827.69,836.57,6039940000.0,0.0,MeanReversionStrategy,16,733433.9999999999,SimpleMovingAverage,16,865.9259999999999,StdDev,16,38.179322291875735,Broker,16,100000.0,100000.0,BuySell,16,,,Trades,16,,
17,spx-1950-2018,17,2009-01-27 23:59:59.999989,837.3,850.45,835.4,845.71,5353260000.0,0.0,MeanReversionStrategy,17,733434.9999999999,SimpleMovingAverage,17,860.4766666666667,StdDev,17,34.682334920757846,Broker,17,100000.0,100000.0,BuySell,17,,,Trades,17,,
18,spx-1950-2018,18,2009-01-28 23:59:59.999989,845.73,877.86,845.73,874.09,6199180000.0,0.0,MeanReversionStrategy,18,733435.9999999999,SimpleMovingAverage,18,856.436,StdDev,18,28.83779945372647,Broker,18,100000.0,100000.0,BuySell,18,,,Trades,18,,
19,spx-1950-2018,19,2009-01-29 23:59:59.999989,868.89,868.89,844.15,845.14,5067060000.0,0.0,MeanReversionStrategy,19,733436.9999999999,SimpleMovingAverage,19,852.3353333333333,StdDev,19,25.59713782611206,Broker,19,100000.0,100000.0,BuySell,19,,,Trades,19,,
20,spx-1950-2018,20,2009-01-30 23:59:59.999989,845.69,851.66,821.67,825.88,5350580000.0,0.0,MeanReversionStrategy,20,733437.9999999999,SimpleMovingAverage,20,846.7453333333334,StdDev,20,21.237101769203672,Broker,20,100000.0,100000.0,BuySell,20,,,Trades,20,,
21,spx-1950-2018,21,2009-02-02 23:59:59.999989,823.09,830.78,812.87,825.44,5673270000.0,0.0,MeanReversionStrategy,21,733440.9999999999,SimpleMovingAverage,21,842.418,StdDev,21,18.324629036720424,Broker,21,100000.0,100000.0,BuySell,21,,,Trades,21,,
22,spx-1950-2018,22,2009-02-03 23:59:59.999989,825.69,842.6,821.98,838.51,5886310000.0,0.0,MeanReversionStrategy,22,733441.9999999999,SimpleMovingAverage,22,840.3013333333333,StdDev,22,16.752655059886667,Broker,22,100000.0,100000.0,BuySell,22,,,Trades,22,,
23,spx-1950-2018,23,2009-02-04 23:59:59.999989,837.77,851.85,829.18,832.23,6420450000.0,0.0,MeanReversionStrategy,23,733442.9999999999,SimpleMovingAverage,23,837.6640000000001,StdDev,23,14.558042817166493,Broker,23,100000.0,100000.0,BuySell,23,,,Trades,23,,
24,spx-1950-2018,24,2009-02-05 23:59:59.999989,831.75,850.55,819.91,845.85,6624030000.0,0.0,MeanReversionStrategy,24,733443.9999999999,SimpleMovingAverage,24,837.8793333333334,StdDev,24,14.653332484069276,Broker,24,100000.0,100000.0,BuySell,24,,,Trades,24,,
25,spx-1950-2018,25,2009-02-06 23:59:59.999989,846.09,870.75,845.42,868.6,6484100000.0,0.0,MeanReversionStrategy,25,733444.9999999999,SimpleMovingAverage,25,839.5366666666667,StdDev,25,16.510628765196728,Broker,25,100000.0,100000.0,BuySell,25,,,Trades,25,,
26,spx-1950-2018,26,2009-02-09 23:59:59.999989,868.24,875.01,861.65,869.89,5574370000.0,0.0,MeanReversionStrategy,26,733447.9999999999,SimpleMovingAverage,26,840.8546666666666,StdDev,26,18.022715247405568,Broker,26,109995.85539949343,99981.00391434492,BuySell,26,,868.24,Trades,26,,
27,spx-1950-2018,27,2009-02-10 23:59:59.999989,866.87,868.05,822.99,827.16,6770170000.0,0.0,MeanReversionStrategy,27,733448.9999999999,SimpleMovingAverage,27,842.3173333333333,StdDev,27,15.828028922000334,Broker,27,109995.85539949343,100472.94496891549,BuySell,27,,,Trades,27,,
28,spx-1950-2018,28,2009-02-11 23:59:59.999989,827.41,838.22,822.3,833.74,5926460000.0,0.0,MeanReversionStrategy,28,733449.9999999999,SimpleMovingAverage,28,841.884,StdDev,28,15.967333653432414,Broker,28,100470.06677411927,100470.06677411927,BuySell,28,827.41,,Trades,28,470.06677411927285,
29,spx-1950-2018,29,2009-02-12 23:59:59.999989,829.91,835.48,808.06,835.19,6476460000.0,0.0,MeanReversionStrategy,29,733450.9999999999,SimpleMovingAverage,29,842.3966666666668,StdDev,29,15.616879614338336,Broker,29,100470.06677411927,100470.06677411927,BuySell,29,,,Trades,29,,
30,spx-1950-2018,30,2009-02-13 23:59:59.999989,833.95,839.43,825.21,826.84,5296650000.0,0.0,MeanReversionStrategy,30,733451.9999999999,SimpleMovingAverage,30,842.056,StdDev,30,15.894317978448003,Broker,30,100470.06677411927,100470.06677411927,BuySell,30,,,Trades,30,,
31,spx-1950-2018,31,2009-02-17 23:59:59.999989,818.61,818.61,789.17,789.17,5907820000.0,0.0,MeanReversionStrategy,31,733455.9999999999,SimpleMovingAverage,31,838.8960000000001,StdDev,31,20.66638004102219,Broker,31,100470.06677411927,100470.06677411927,BuySell,31,,,Trades,31,,
32,spx-1950-2018,32,2009-02-18 23:59:59.999989,791.06,796.17,780.43,788.42,5740710000.0,0.0,MeanReversionStrategy,32,733456.9999999999,SimpleMovingAverage,32,835.0766666666666,StdDev,32,24.06806367136778,Broker,32,90446.11756165554,100436.61390591596,BuySell,32,791.06,,Trades,32,,
33,spx-1950-2018,33,2009-02-19 23:59:59.999989,787.91,797.58,777.03,778.94,5746940000.0,0.0,MeanReversionStrategy,33,733457.9999999999,SimpleMovingAverage,33,828.7333333333333,StdDev,33,25.449023993511574,Broker,33,90446.11756165554,100316.48769736775,BuySell,33,,,Trades,33,,
34,spx-1950-2018,34,2009-02-20 23:59:59.999989,775.87,778.69,754.25,770.05,8210590000.0,0.0,MeanReversionStrategy,34,733458.9999999999,SimpleMovingAverage,34,823.7273333333334,StdDev,34,28.883036190045228,Broker,34,90446.11756165554,100203.83769800133,BuySell,34,,,Trades,34,,
35,spx-1950-2018,35,2009-02-23 23:59:59.999989,773.25,777.85,742.37,743.33,6509300000.0,0.0,MeanReversionStrategy,35,733461.9999999999,SimpleMovingAverage,35,818.224,StdDev,35,35.136157786529616,Broker,35,90446.11756165554,99865.25412285276,BuySell,35,,,Trades,35,,
36,spx-1950-2018,36,2009-02-24 23:59:59.999989,744.69,775.49,744.69,773.14,7234490000.0,0.0,MeanReversionStrategy,36,733462.9999999999,SimpleMovingAverage,36,814.7373333333333,StdDev,36,36.80252481677097,Broker,36,90446.11756165554,100242.99275964836,BuySell,36,,,Trades,36,,
37,spx-1950-2018,37,2009-02-25 23:59:59.999989,770.64,780.12,752.89,764.9,7483640000.0,0.0,MeanReversionStrategy,37,733463.9999999999,SimpleMovingAverage,37,809.83,StdDev,37,38.1870648256719,Broker,37,90446.11756165554,100138.57926192292,BuySell,37,,,Trades,37,,
38,spx-1950-2018,38,2009-02-26 23:59:59.999989,765.76,779.42,751.75,752.83,7599970000.0,0.0,MeanReversionStrategy,38,733464.9999999999,SimpleMovingAverage,38,804.5366666666666,StdDev,38,40.16692514439726,Broker,38,90446.11756165554,99985.63376222069,BuySell,38,,,Trades,38,,
39,spx-1950-2018,39,2009-02-27 23:59:59.999989,749.93,751.27,734.52,735.09,8926480000.0,0.0,MeanReversionStrategy,39,733465.9999999999,SimpleMovingAverage,39,797.1526666666667,StdDev,39,42.03088094352516,Broker,39,90446.11756165554,99760.84062512728,BuySell,39,,,Trades,39,,
40,spx-1950-2018,40,2009-03-02 23:59:59.999989,729.57,729.57,699.7,700.82,7868290000.0,0.0,MeanReversionStrategy,40,733468.9999999999,SimpleMovingAverage,40,785.9673333333334,StdDev,40,43.81591057544596,Broker,40,90446.11756165554,99326.58691553367,BuySell,40,,,Trades,40,,
41,spx-1950-2018,41,2009-03-03 23:59:59.999989,704.44,711.67,692.3,696.33,7583230000.0,0.0,MeanReversionStrategy,41,733469.9999999999,SimpleMovingAverage,41,774.3966666666668,StdDev,41,43.0357548505355,Broker,41,90446.11756165554,99269.69169650608,BuySell,41,,,Trades,41,,
42,spx-1950-2018,42,2009-03-04 23:59:59.999989,698.6,724.12,698.6,712.87,7673620000.0,0.0,MeanReversionStrategy,42,733470.9999999999,SimpleMovingAverage,42,766.7773333333333,StdDev,42,43.13690662169592,Broker,42,90446.11756165554,99479.27898441616,BuySell,42,,,Trades,42,,
43,spx-1950-2018,43,2009-03-05 23:59:59.999989,708.27,708.27,677.93,682.55,7507250000.0,0.0,MeanReversionStrategy,43,733471.9999999999,SimpleMovingAverage,43,756.698,StdDev,43,43.96835319484649,Broker,43,90446.11756165554,99095.07786171763,BuySell,43,,,Trades,43,,
44,spx-1950-2018,44,2009-03-06 23:59:59.999989,684.04,699.09,666.79,683.38,7331830000.0,0.0,MeanReversionStrategy,44,733472.9999999999,SimpleMovingAverage,44,746.5773333333333,StdDev,44,42.171363027007125,Broker,44,90446.11756165554,99105.59524073609,BuySell,44,,,Trades,44,,
45,spx-1950-2018,45,2009-03-09 23:59:59.999989,680.76,695.27,672.88,676.53,7277320000.0,0.0,MeanReversionStrategy,45,733475.9999999999,SimpleMovingAverage,45,736.5566666666667,StdDev,45,39.6944032438944,Broker,45,90446.11756165554,99018.79518498131,BuySell,45,,,Trades,45,,
46,spx-1950-2018,46,2009-03-10 23:59:59.999989,679.28,719.6,679.28,719.6,8618330000.0,0.0,MeanReversionStrategy,46,733476.9999999999,SimpleMovingAverage,46,731.9186666666667,StdDev,46,37.26605673919504,Broker,46,90446.11756165554,99564.55845525261,BuySell,46,,,Trades,46,,
47,spx-1950-2018,47,2009-03-11 23:59:59.999989,719.59,731.92,713.85,721.36,7287810000.0,0.0,MeanReversionStrategy,47,733477.9999999999,SimpleMovingAverage,47,727.448,StdDev,47,34.10832414528844,Broker,47,90446.11756165554,99586.86036738814,BuySell,47,,,Trades,47,,
48,spx-1950-2018,48,2009-03-12 23:59:59.999989,720.89,752.63,714.76,750.74,7326630000.0,0.0,MeanReversionStrategy,48,733478.9999999999,SimpleMovingAverage,48,725.568,StdDev,48,31.92568646090556,Broker,48,90446.11756165554,99959.15024155975,BuySell,48,,,Trades,48,,
49,spx-1950-2018,49,2009-03-13 23:59:59.999989,751.97,758.29,742.46,756.55,6787090000.0,0.0,MeanReversionStrategy,49,733479.9999999999,SimpleMovingAverage,49,724.668,StdDev,49,30.830534474769465,Broker,49,99974.73623697265,99974.73623697265,BuySell,49,,751.97,Trades,49,,-495.3305371466214
50,spx-1950-2018,50,2009-03-16 23:59:59.999989,758.84,774.53,753.37,753.89,7883540000.0,0.0,MeanReversionStrategy,50,733482.9999999999,SimpleMovingAverage,50,725.372,StdDev,50,31.364575176462946,Broker,50,99974.73623697265,99974.73623697265,BuySell,50,,,Trades,50,,
51,spx-1950-2018,51,2009-03-17 23:59:59.999989,753.88,778.12,749.93,778.12,6156800000.0,0.0,MeanReversionStrategy,51,733483.9999999999,SimpleMovingAverage,51,725.704,StdDev,51,31.89040081278415,Broker,51,99974.73623697265,99974.73623697265,BuySell,51,,,Trades,51,,
52,spx-1950-2018,52,2009-03-18 23:59:59.999989,776.01,803.04,765.64,794.35,9098450000.0,0.0,MeanReversionStrategy,52,733484.9999999999,SimpleMovingAverage,52,727.6673333333333,StdDev,52,34.99818251789111,Broker,52,109947.61959686573,99739.03994334185,BuySell,52,,776.0099999999999,Trades,52,,
53,spx-1950-2018,53,2009-03-19 23:59:59.999989,797.92,803.24,781.82,784.04,9033870000.0,0.0,MeanReversionStrategy,53,733485.9999999999,SimpleMovingAverage,53,729.7479999999999,StdDev,53,37.28527130114635,Broker,53,109947.61959686573,99871.53878670791,BuySell,53,,,Trades,53,,
54,spx-1950-2018,54,2009-03-20 23:59:59.999989,784.58,788.91,766.2,768.54,7643720000.0,0.0,MeanReversionStrategy,54,733486.9999999999,SimpleMovingAverage,54,731.978,StdDev,54,38.51801365595138,Broker,54,109947.61959686573,100070.73685384408,BuySell,54,,,Trades,54,,
55,spx-1950-2018,55,2009-03-23 23:59:59.999989,772.31,823.37,772.31,822.92,7715770000.0,0.0,MeanReversionStrategy,55,733489.9999999999,SimpleMovingAverage,55,740.118,StdDev,55,43.635072315740025,Broker,55,109947.61959686573,99371.87292540117,BuySell,55,,,Trades,55,,
56,spx-1950-2018,56,2009-03-24 23:59:59.999989,820.6,823.65,805.48,806.12,6767980000.0,0.0,MeanReversionStrategy,56,733490.9999999999,SimpleMovingAverage,56,747.4373333333333,StdDev,56,44.86689833521254,Broker,56,109947.61959686573,99587.77792720038,BuySell,56,,,Trades,56,,
57,spx-1950-2018,57,2009-03-25 23:59:59.999989,806.81,826.78,791.37,813.88,7687180000.0,0.0,MeanReversionStrategy,57,733491.9999999999,SimpleMovingAverage,57,754.1713333333333,StdDev,57,46.715525308924704,Broker,57,109947.61959686573,99488.05037875027,BuySell,57,,,Trades,57,,
58,spx-1950-2018,58,2009-03-26 23:59:59.999989,814.06,832.98,814.06,832.86,6992960000.0,0.0,MeanReversionStrategy,58,733492.9999999999,SimpleMovingAverage,58,764.1919999999999,StdDev,58,46.3976932185226,Broker,58,109947.61959686573,99244.12913266997,BuySell,58,,,Trades,58,,
59,spx-1950-2018,59,2009-03-27 23:59:59.999989,828.68,828.68,813.43,815.94,5600210000.0,0.0,MeanReversionStrategy,59,733493.9999999999,SimpleMovingAverage,59,773.0293333333334,StdDev,59,42.63565666851598,Broker,59,109947.61959686573,99461.57631305346,BuySell,59,,,Trades,59,,
60,spx-1950-2018,60,2009-03-30 23:59:59.999989,809.07,809.07,779.81,787.53,5912660000.0,0.0,MeanReversionStrategy,60,733496.9999999999,SimpleMovingAverage,60,780.4293333333334,StdDev,60,34.00366283538087,Broker,60,109947.61959686573,99826.68709288177,BuySell,60,,,Trades,60,,
61,spx-1950-2018,61,2009-03-31 23:59:59.999989,790.88,810.48,790.88,797.87,6089100000.0,0.0,MeanReversionStrategy,61,733497.9999999999,SimpleMovingAverage,61,785.6473333333332,StdDev,61,30.043626604584084,Broker,61,109947.61959686573,99693.80270486964,BuySell,61,,,Trades,61,,
62,spx-1950-2018,62,2009-04-01 23:59:59.999989,793.59,813.62,783.32,811.08,6034140000.0,0.0,MeanReversionStrategy,62,733498.9999999999,SimpleMovingAverage,62,791.6286666666667,StdDev,62,25.1881011237874,Broker,62,109947.61959686573,99524.0345457168,BuySell,62,,,Trades,62,,
63,spx-1950-2018,63,2009-04-02 23:59:59.999989,814.53,845.61,814.53,834.38,7542810000.0,0.0,MeanReversionStrategy,63,733499.9999999999,SimpleMovingAverage,63,797.2046666666666,StdDev,63,24.773673356115456,Broker,63,109947.61959686573,99224.59487060242,BuySell,63,,,Trades,63,,
64,spx-1950-2018,64,2009-04-03 23:59:59.999989,835.13,842.5,826.7,842.5,5855640000.0,0.0,MeanReversionStrategy,64,733500.9999999999,SimpleMovingAverage,64,802.9346666666667,StdDev,64,24.647373319598064,Broker,64,109947.61959686573,99120.24078639947,BuySell,64,,,Trades,64,,
65,spx-1950-2018,65,2009-04-06 23:59:59.999989,839.75,839.75,822.79,835.48,6210000000.0,0.0,MeanReversionStrategy,65,733503.9999999999,SimpleMovingAverage,65,808.374,StdDev,65,22.09437237548408,Broker,65,109947.61959686573,99210.45823357986,BuySell,65,,,Trades,65,,
66,spx-1950-2018,66,2009-04-07 23:59:59.999989,834.12,834.12,814.53,815.55,5155580000.0,0.0,MeanReversionStrategy,66,733504.9999999999,SimpleMovingAverage,66,810.8693333333334,StdDev,66,20.599691734475858,Broker,66,109947.61959686573,99466.58839345237,BuySell,66,,,Trades,66,,
67,spx-1950-2018,67,2009-04-08 23:59:59.999989,816.76,828.42,814.84,825.16,5938460000.0,0.0,MeanReversionStrategy,67,733505.9999999999,SimpleMovingAverage,67,812.9233333333334,StdDev,67,20.385060760813072,Broker,67,109947.61959686573,99343.08559182794,BuySell,67,,,Trades,67,,
68,spx-1950-2018,68,2009-04-09 23:59:59.999989,829.29,856.91,829.29,856.56,7600710000.0,0.0,MeanReversionStrategy,68,733506.9999999999,SimpleMovingAverage,68,817.7579999999999,StdDev,68,21.529146507318256,Broker,68,109947.61959686573,98939.54886227466,BuySell,68,,,Trades,68,,
69,spx-1950-2018,69,2009-04-13 23:59:59.999989,855.33,864.31,845.35,858.73,6434890000.0,0.0,MeanReversionStrategy,69,733510.9999999999,SimpleMovingAverage,69,823.7706666666667,StdDev,69,19.436345838544685,Broker,69,109947.61959686573,98911.6611328756,BuySell,69,,,Trades,69,,
70,spx-1950-2018,70,2009-04-14 23:59:59.999989,856.88,856.88,840.25,841.5,7569840000.0,0.0,MeanReversionStrategy,70,733511.9999999999,SimpleMovingAverage,70,825.0093333333333,StdDev,70,19.928479275205376,Broker,70,109947.61959686573,99133.0922746018,BuySell,70,,,Trades,70,,
71,spx-1950-2018,71,2009-04-15 23:59:59.999989,839.44,852.93,835.58,852.06,6241100000.0,0.0,MeanReversionStrategy,71,733512.9999999999,SimpleMovingAverage,71,828.072,StdDev,71,20.31649090435466,Broker,71,109947.61959686573,98997.38055918517,BuySell,71,,,Trades,71,,
72,spx-1950-2018,72,2009-04-16 23:59:59.999989,854.54,870.35,847.04,865.3,6598670000.0,0.0,MeanReversionStrategy,72,733513.9999999999,SimpleMovingAverage,72,831.5,StdDev,72,21.90835517939902,Broker,72,109947.61959686573,98827.22685538627,BuySell,72,,,Trades,72,,
73,spx-1950-2018,73,2009-04-17 23:59:59.999989,865.18,875.63,860.87,869.6,7352010000.0,0.0,MeanReversionStrategy,73,733514.9999999999,SimpleMovingAverage,73,833.9493333333334,StdDev,73,23.887810410797194,Broker,73,109947.61959686573,98771.96545611623,BuySell,73,,,Trades,73,,
74,spx-1950-2018,74,2009-04-20 23:59:59.999989,868.27,868.27,832.39,832.39,6973960000.0,0.0,MeanReversionStrategy,74,733517.9999999999,SimpleMovingAverage,74,835.046,StdDev,74,23.408641652174435,Broker,74,109947.61959686573,99250.16933212508,BuySell,74,,,Trades,74,,
75,spx-1950-2018,75,2009-04-21 23:59:59.999989,831.25,850.09,826.83,850.08,7436490000.0,0.0,MeanReversionStrategy,75,733518.9999999999,SimpleMovingAverage,75,839.216,StdDev,75,19.87776808396591,Broker,75,99264.82002867573,99264.82002867573,BuySell,75,831.25,,Trades,75,,-709.9162082969223
76,spx-1950-2018,76,2009-04-22 23:59:59.999989,847.26,861.78,840.57,843.55,7327860000.0,0.0,MeanReversionStrategy,76,733519.9999999999,SimpleMovingAverage,76,842.2613333333334,StdDev,76,16.52687906277226,Broker,76,99264.82002867573,99264.82002867573,BuySell,76,,,Trades,76,,
77,spx-1950-2018,77,2009-04-23 23:59:59.999989,844.62,852.87,835.45,851.92,6563100000.0,0.0,MeanReversionStrategy,77,733520.9999999999,SimpleMovingAverage,77,844.984,StdDev,77,14.391864739033526,Broker,77,99264.82002867573,99264.82002867573,BuySell,77,,,Trades,77,,
78,spx-1950-2018,78,2009-04-24 23:59:59.999989,853.91,871.8,853.91,866.23,7114440000.0,0.0,MeanReversionStrategy,78,733521.9999999999,SimpleMovingAverage,78,847.1073333333334,StdDev,78,15.007122960629246,Broker,78,99264.82002867573,99264.82002867573,BuySell,78,,,Trades,78,,
79,spx-1950-2018,79,2009-04-27 23:59:59.999989,862.82,868.83,854.65,857.51,5613460000.0,0.0,MeanReversionStrategy,79,733524.9999999999,SimpleMovingAverage,79,848.108,StdDev,79,15.166133411871817,Broker,79,109225.45404042781,99326.12014527294,BuySell,79,,862.8200000000002,Trades,79,,
80,spx-1950-2018,80,2009-04-28 23:59:59.999989,854.48,864.48,847.12,855.16,6328000000.0,0.0,MeanReversionStrategy,80,733525.9999999999,SimpleMovingAverage,80,849.42,StdDev,80,14.865212634422903,Broker,80,109225.45404042781,99353.24919875758,BuySell,80,,,Trades,80,,
81,spx-1950-2018,81,2009-04-29 23:59:59.999989,856.85,882.06,856.85,873.64,6101620000.0,0.0,MeanReversionStrategy,81,733526.9999999999,SimpleMovingAverage,81,853.2926666666666,StdDev,81,12.984828309308913,Broker,81,109225.45404042781,99139.9109398656,BuySell,81,,,Trades,81,,
82,spx-1950-2018,82,2009-04-30 23:59:59.999989,876.59,888.7,868.51,872.81,6862540000.0,0.0,MeanReversionStrategy,82,733527.9999999999,SimpleMovingAverage,82,856.4693333333332,StdDev,82,11.45192179893637,Broker,82,109225.45404042781,99149.49269067081,BuySell,82,,,Trades,82,,
83,spx-1950-2018,83,2009-05-01 23:59:59.999989,872.74,880.48,866.1,877.52,5312170000.0,0.0,MeanReversionStrategy,83,733528.9999999999,SimpleMovingAverage,83,857.8666666666667,StdDev,83,12.599026241028785,Broker,83,109225.45404042781,99095.11914092075,BuySell,83,,,Trades,83,,
84,spx-1950-2018,84,2009-05-04 23:59:59.999989,879.21,907.85,879.21,907.24,7038840000.0,0.0,MeanReversionStrategy,84,733531.9999999999,SimpleMovingAverage,84,861.1006666666667,StdDev,84,17.627878097552255,Broker,84,109225.45404042781,98752.02319642564,BuySell,84,,,Trades,84,,
85,spx-1950-2018,85,2009-05-05 23:59:59.999989,906.1,907.7,897.34,903.8,6882860000.0,0.0,MeanReversionStrategy,85,733532.9999999999,SimpleMovingAverage,85,865.254,StdDev,85,19.733939562757705,Broker,85,109225.45404042781,98791.73551301593,BuySell,85,,,Trades,85,,
86,spx-1950-2018,86,2009-05-06 23:59:59.999989,903.95,920.28,903.95,919.53,8555040000.0,0.0,MeanReversionStrategy,86,733533.9999999999,SimpleMovingAverage,86,869.752,StdDev,86,23.5368477640219,Broker,86,109225.45404042781,98610.14401884002,BuySell,86,,,Trades,86,,
87,spx-1950-2018,87,2009-05-07 23:59:59.999989,919.58,929.58,901.36,907.39,9120100000.0,0.0,MeanReversionStrategy,87,733534.9999999999,SimpleMovingAverage,87,872.5579999999999,StdDev,87,25.282988009073186,Broker,87,109225.45404042781,98750.29155471385,BuySell,87,,,Trades,87,,
88,spx-1950-2018,88,2009-05-08 23:59:59.999989,909.03,930.17,909.03,929.23,8163280000.0,0.0,MeanReversionStrategy,88,733535.9999999999,SimpleMovingAverage,88,876.5333333333333,StdDev,88,28.930213656697894,Broker,88,109225.45404042781,98498.16452147788,BuySell,88,,,Trades,88,,
89,spx-1950-2018,89,2009-05-11 23:59:59.999989,922.99,922.99,908.68,909.24,6150600000.0,0.0,MeanReversionStrategy,89,733538.9999999999,SimpleMovingAverage,89,881.6566666666666,StdDev,89,27.42471261876974,Broker,89,109225.45404042781,98728.9346402685,BuySell,89,,,Trades,89,,
90,spx-1950-2018,90,2009-05-12 23:59:59.999989,910.52,915.57,896.46,908.35,6871750000.0,0.0,MeanReversionStrategy,90,733539.9999999999,SimpleMovingAverage,90,885.5413333333332,StdDev,90,26.796531583192714,Broker,90,109225.45404042781,98739.20904775843,BuySell,90,,,Trades,90,,
91,spx-1950-2018,91,2009-05-13 23:59:59.999989,905.4,905.4,882.8,883.92,7091820000.0,0.0,MeanReversionStrategy,91,733540.9999999999,SimpleMovingAverage,91,888.2326666666667,StdDev,91,24.360513258597805,Broker,91,109225.45404042781,99021.2357612179,BuySell,91,,,Trades,91,,
92,spx-1950-2018,92,2009-05-14 23:59:59.999989,884.24,898.36,882.52,893.07,6134870000.0,0.0,MeanReversionStrategy,92,733541.9999999999,SimpleMovingAverage,92,890.976,StdDev,92,22.350870169487365,Broker,92,99017.54159223275,99017.54159223275,BuySell,92,884.24,,Trades,92,,-247.27843644297525
93,spx-1950-2018,93,2009-05-15 23:59:59.999989,892.76,896.97,878.94,882.88,5439720000.0,0.0,MeanReversionStrategy,93,733542.9999999999,SimpleMovingAverage,93,892.0859999999999,StdDev,93,21.491269793418795,Broker,93,99017.54159223275,99017.54159223275,BuySell,93,,,Trades,93,,
